Name,URL,Address
"AMBIENCE MALL, GURUGRAM",https://www.google.com/maps/search/malls,"NH- 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002"
Sahara Mall,"https://www.google.com/maps/place/Sahara+Mall/@28.5056477,76.9520257,12z/data=!4m10!1m2!2m1!1smalls!3m6!1s0x390d192417e6ac8b:0xdde532a301d7e14d!8m2!3d28.4794099!4d77.0862897!15sCgVtYWxsc1oHIgVtYWxsc5IBD3Nob3BwaW5nX2NlbnRlcqoBOBABKgkiBW1hbGxzKAAyHhABIhpLjDEZmfeDxLd4mBlgnDsli1Z639gKyj2NVzIJEAIiBW1hbGxz4AEA!16s%2Fm%2F06w68m8?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Mehrauli-Gurgaon Rd, Saraswati Vihar, Chakkarpur, Gurugram, Sarhol, Haryana 122002"
Vegas Mall,"https://www.google.com/maps/place/Vegas+Mall/@28.6007474,76.8853764,12z/data=!4m10!1m2!2m1!1smalls!3m6!1s0x390d1dd61eb460af:0xe89377d97456bc5e!8m2!3d28.6007474!4d77.029572!15sCgVtYWxsc1oHIgVtYWxsc5IBD3Nob3BwaW5nX2NlbnRlcqoBOBABKgkiBW1hbGxzKAAyHhABIhpLjDEZmfeDxLd4mBlgnDsli1Z639gKyj2NVzIJEAIiBW1hbGxz4AEA!16s%2Fg%2F11fcs40sx8?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Plot no 6, North, Pocket 1, Sector 14 Dwarka, Dwarka, Delhi, 110078"
MGF Metropolitan Mall,"https://www.google.com/maps/place/MGF+Metropolitan+Mall/@28.4809085,76.9360842,12z/data=!4m10!1m2!2m1!1smalls!3m6!1s0x390d19114511ba3f:0x37594f46913176fb!8m2!3d28.4809085!4d77.0802798!15sCgVtYWxsc1oHIgVtYWxsc5IBD3Nob3BwaW5nX2NlbnRlcqoBOBABKgkiBW1hbGxzKAAyHhABIhpLjDEZmfeDxLd4mBlgnDsli1Z639gKyj2NVzIJEAIiBW1hbGxz4AEA!16s%2Fg%2F11h18kmf_j?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Mehrauli-Gurgaon Rd, Heritage City, Sector 25, Gurugram, Sarhol, Haryana 122002"
"City Centre, Dwarka","https://www.google.com/maps/place/City+Centre,+Dwarka/@28.5926266,76.897293,12z/data=!4m10!1m2!2m1!1smalls!3m6!1s0x390d1ac5ae5b87cf:0xf17eefa3227d274!8m2!3d28.5926266!4d77.0414886!15sCgVtYWxsc1oHIgVtYWxsc5IBD3Nob3BwaW5nX2NlbnRlcqoBOBABKgkiBW1hbGxzKAAyHhABIhpLjDEZmfeDxLd4mBlgnDsli1Z639gKyj2NVzIJEAIiBW1hbGxz4AEA!16s%2Fg%2F11b_2q2hmq?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Plot No.5, 12, Metro Station Rd, Pocket 8, Block B, Sector 12 Dwarka, Dwarka, New Delhi, Delhi, 110077"
