Name,URL,Address
Planet Of Bakes,"https://www.google.com/maps/place/Planet+Of+Bakes/@28.5124055,76.9674804,13z/data=!4m10!1m2!2m1!1sbakery!3m6!1s0x390d196c7b1e60fb:0xea07f45118007c9b!8m2!3d28.5124055!4d77.0395782!15sCgZiYWtlcnlaCCIGYmFrZXJ5kgEGYmFrZXJ5qgFGCgovbS8wMnd2NnRoEAEqCiIGYmFrZXJ5KAAyHhABIhqaBmm5R8GpFEMt3lXhWOJN7OTI5uplKV3YQDIKEAIiBmJha2VyeeABAA!16s%2Fg%2F11h3ngw6cm?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Jade Villa, 350A, behind Global Foyer, H Block, Palam Vihar, Gurugram, Haryana 122017"
Gurugram Bakery,"https://www.google.com/maps/place/Gurugram+Bakery/@28.4761778,77.0110613,13z/data=!4m10!1m2!2m1!1sbakery!3m6!1s0x390d19af1ca95619:0x65a09dee96d18c24!8m2!3d28.4761778!4d77.0831591!15sCgZiYWtlcnlaCCIGYmFrZXJ5kgEJY2FrZV9zaG9wqgFGCgovbS8wMnd2NnRoEAEqCiIGYmFrZXJ5KAAyHhABIhqaBmm5R8GpFEMt3lXhWOJN7OTI5uplKV3YQDIKEAIiBmJha2VyeeABAA!16s%2Fg%2F11gk9fxrnx?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","637, Saraswati Vihar, Maruti Housing Colony, Gurugram, Haryana 122009"
The Cake Lounge - Sec 22,"https://www.google.com/maps/place/The+Cake+Lounge+-+Sec+22/@28.4761778,77.0110613,13z/data=!4m10!1m2!2m1!1sbakery!3m6!1s0x390d195584a314f5:0x5101106b573cf11!8m2!3d28.5029911!4d77.0643274!15sCgZiYWtlcnlaCCIGYmFrZXJ5kgEGYmFrZXJ5qgFGCgovbS8wMnd2NnRoEAEqCiIGYmFrZXJ5KAAyHhABIhqaBmm5R8GpFEMt3lXhWOJN7OTI5uplKV3YQDIKEAIiBmJha2VyeeABAA!16s%2Fg%2F11kqj078qr?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Shop No. 138, Main HUDA Market, Sector 22A, Sector 22, Gurugram, Haryana 123106"
Sensational Bites by ReetBhatia(Home Baker).,"https://www.google.com/maps/place/Sensational+Bites+by+ReetBhatia(Home+Baker)./@28.4761778,77.0110613,13z/data=!4m10!1m2!2m1!1sbakery!3m6!1s0x390d1936f2abeb37:0x5bf5402236d8fb81!8m2!3d28.5124306!4d77.0480599!15sCgZiYWtlcnlaCCIGYmFrZXJ5kgEGYmFrZXJ5qgFGCgovbS8wMnd2NnRoEAEqCiIGYmFrZXJ5KAAyHhABIhqaBmm5R8GpFEMt3lXhWOJN7OTI5uplKV3YQDIKEAIiBmJha2VyeeABAA!16s%2Fg%2F11gcm4zqwq?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","3072, Sector 23 Rd, Palam Vihar, Gurugram, Haryana 122017"
Cake Desire | Cake Shop In Gurgaon,"https://www.google.com/maps/place/Cake+Desire+%7C+Cake+Shop+In+Gurgaon/@28.4761778,77.0110613,13z/data=!4m10!1m2!2m1!1sbakery!3m6!1s0x390d197a4405e39b:0x60c68549381cf1ab!8m2!3d28.5029536!4d77.064548!15sCgZiYWtlcnlaCCIGYmFrZXJ5kgEJY2FrZV9zaG9wqgFGCgovbS8wMnd2NnRoEAEqCiIGYmFrZXJ5KAAyHhABIhqaBmm5R8GpFEMt3lXhWOJN7OTI5uplKV3YQDIKEAIiBmJha2VyeeABAA!16s%2Fg%2F1td2f8y1?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Shop No. 118, Huda Market, Sector 22, Gurugram, Haryana 122015"
Eclairs Cafe & Bakery,"https://www.google.com/maps/place/Eclairs+Cafe+%26+Bakery/@28.5111277,76.9680768,13z/data=!4m10!1m2!2m1!1sbakery!3m6!1s0x390d19846aca110f:0x53db0d9f3eb1b729!8m2!3d28.5111277!4d77.0401746!15sCgZiYWtlcnlaCCIGYmFrZXJ5kgEGYmFrZXJ5qgFGCgovbS8wMnd2NnRoEAEqCiIGYmFrZXJ5KAAyHhABIhqaBmm5R8GpFEMt3lXhWOJN7OTI5uplKV3YQDIKEAIiBmJha2VyeeABAA!16s%2Fg%2F11cjk40y_3?entry=ttu&g_ep=EgoyMDI1MDgxMC4wIKXMDSoASAFQAw%3D%3D","Shop No FF 44, Global Foyer Mall, Pocket H, Sector 1, Palam Vihar, Gurugram, Haryana 122017"
